Nom;Région;Type équipement ou lieu;Domaine;Latitude;Longitude
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4841500353704;0.724339943730711
Mediatheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.649684902401;0.374631269864095
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2057312091196;0.162722711047333
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.6451250342767;0.230598033183337
Mediathèque De Civaux La tête ailleurs;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4445871664416;0.664968647612012
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4843982391351;0.184830599244023
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.5357576485675;0.287130979591049
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4901199998918;0.0437053814468938
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.553761;0.745922
Bibliothèque Municipale de Fleure Salle socio-culturelle Jean-Paul Sénéchault;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4776116529998;0.520719391157434
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.8772759807372;0.568439034672619
Bibliothèque Iteuil complexe sportif et socio culturel;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4747109862452;0.302752023923947
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4908889614109;0.838167058935252
Bibliothèque de Leigné-sur-Usseau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.9127767458852;0.472897302493818
Bibliotheque Communale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.9110849076685;0.701118324195046
Pôle Culturel La Sabline;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4036983589401;0.725890250108878
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.9165786839966;0.0598297634085341
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1723496958553;0.516622287144194
Médiathèque Municipale Prosper Mérimée;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4282564723707;0.873271090820368
Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.6015913075328;0.86727857071447
Mediatheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.6844455115396;0.243506228518748
Médiathèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4859750239073;0.454036269805036
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.9734981681744;0.604847356801124
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.480438334415;0.367153322841116
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2710234868033;0.301953171803616
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1164129630393;0.288519977464736
Espace culturel Robert Talbot;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.8423328474441;0.0916190320732861
Bibliotheque De Savigné;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1607879878661;0.315683965242422
Bibliothèque Municipale de Chéneché;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.736627985015;0.279436946123179
Bibliothèque Municipale De Vernon;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4409660208013;0.476877042621767
Bibliothèque Du Vigeant;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2253385281762;0.652161065764292
Bibliothèque Municipale De La Villedieu Du Clain;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4549996189947;0.3697549222558
Médiathèque de Vivonne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4285504219408;0.263041505495511
Point lecture de Augne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.782765258668;1.70549449838806
Point lecture de Bosmie l'Aiguille;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7797769930477;1.20082131379832
Bibliothèque De Bujaleuf;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7970632736409;1.62753734945902
Médiathèque de Châlus;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6502757211608;0.979487789211457
BIBLIOTHEQUE MULTIMEDIA ANDRE PERIGORD;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8095396927444;1.33112602091517
Point lecture de Fromental;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1596856330625;1.39640225551503
Mairie De Gorre;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7408812490358;0.983113744124262
Conservatoire À Rayonnement Régional;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8325029767354;1.2589409640251
Bfm Landouge;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8387380937051;1.20455461481679
Bfm Aurence;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8420069726146;1.23181302189892
Bibliothèque de Magnac Laval - tête de réseau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2146297500588;1.16629017211793
Point Lecture De Moissannes Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8779618466271;1.56298347290808
Point lecture de Montrol-Sénard;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0320748072362;0.959481788152519
Médiathèque Municipale Le Palais sur Vienne LE PALAIS SUR VIENNE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8648864322391;1.32360409816158
Dépot  de Peyrilhac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9497656709854;1.13529940146835
Point lecture de Saint-Bonnet-Briance;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.714126;1.493622
Point lecture de Saint-Bonnet-de-Bellac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1693811244512;0.953742713785878
Dépot de Saint Gence;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.921561;1.136755
Maison des Martellois Bibliothèque DE SAINT JUST LE MARTEL;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.862167454638;1.38427721852336
Bibliotheque de Saint Leger Magnazeix;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2861577937205;1.24704241598012
Bibliotheque Saint Meard;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.664435731774;1.54852086321854
Depot de Saint Priest-Ligoure;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6496190400088;1.28958792794347
Bibliotheque de Saint Sulpice Les Feuilles;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.3180390344414;1.36777739233032
Point-Lecture  de Saint-Victurnien Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8780794712994;1.0131338106678
Point lecture de St Yrieix Sous Aixe;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8587119750457;1.07797343329948
Depot de Tersannes;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2970564510428;1.12126968929164
Médiathèque L'Escale Basseau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6482656663473;0.118556069300197
Service Lecture Publique Médiathèque Ma Campagne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6296404278087;0.150721232339753
Point lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6427075404451;-0.382520862402014
Médiathèque Intercommunale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4745849997478;0.0320495331003723
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7375096284619;0.239551527116688
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9536778450794;0.858667590118554
Mediatheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8727332673233;0.711422062527756
Médiathèque Lucien Deschamps;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7143450457661;0.205674301379294
Médiatheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6736313260409;-0.314665958514415
La Kinkaïri Médiathèque intercommunale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5998123178724;-0.0558127932665919
Biblio-Breuil;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6981974983908;-0.31403091551887
Point lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9873189436374;0.132224078134387
Point lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6968715404664;-0.229535482073125
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8908601892681;0.579590859647368
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6687665333047;0.495760182839751
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3964191289883;0.130558588653668
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5541666452583;0.12381778507182
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6261958348802;0.0520108296086495
Bibliothèque Intercommunale Assoc. \ PLAISIR DE LIRE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8272719681481;-0.0166139617548925
Bibliothèque Intercommunale SIVOM;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8593805486116;0.24330628731706
Point de lecture de Saint Fraigne;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9525515355452;-0.0106825048692882
Bibliothèque Coeur de Charente - Tusson;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9337662012422;0.0672289592578588
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1054065806205;-1.10969836880712
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8824585264941;-0.188223094421994
Mairie bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3152182221831;-0.538323039211113
Médiathèque de Bords;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8960244436636;-0.793039813282336
Bibliothèque  Jean-Marc Soyez;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5049455840428;-0.756796660592964
Bibliothèque Municipale SALLE POLYVALENTE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3479929183532;-0.264245240785212
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2123803693543;-0.369784299568816
Bibliothèque municipale 32 rue des Gabares;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9259128273218;-0.856531920952106
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1090590400779;-0.842121367993853
Médiathèque Dominique De Roux;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7176597779947;-0.558810497167825
bibliothèque municipale 1;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5014686570181;-0.833191130984317
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6833403130786;-0.671110076390854
Médiathèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3020612298469;-0.232182045801581
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1810073775017;-0.227540639657148
bibliothèque municipale de Corme Royal;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.745678426234;-0.811559900221285
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7114301945128;-0.581101891351238
Bibliotheque Municipale De Dompierre Sur Charente;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7010723628805;-0.491718224438548
Médiathèque  Municipale Le Marque-page;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8182533658189;-0.568919402647495
Bibliothèque municipale Edmond Grasset;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2266234077475;-0.863982784194359
Médiathèque de Fouras-les-bains ABRI DU MARIN;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9860738502323;-1.09613505688721
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.991907969505;-0.599408967656296
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0694428846256;-0.861401236091385
Bibliotheque Municipale Marie Moineau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0440690194685;-0.507074481946756
Médiathèque Les Mathes La Palmyre;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7172602809981;-1.14829653531886
Bibliothèque municipale rue des écoles;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6497170700911;-0.810798391640991
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7460729996511;-0.881018878279186
bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9734222170845;-0.234133437202615
Bibliothèque municipale de Neuillac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5107988367927;-0.399510840993106
Médiathèque Roger SARRAUD;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2071475346547;-1.16376097938571
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1345505079088;-0.811813506698284
Médiathèque du Groupe Hospitalier;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1583638624277;-1.14404337964029
Médiathèque de Mireuil;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.166455847531;-1.18030046160371
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6230631212375;-1.03202601197766
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7651635986525;-0.495398443124127
Bibliothèque Vivre et Lire Ensemble;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4216141118726;-0.63866621894286
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0334689664907;-1.37820412514387
Mediatheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.7621989786978;-0.709316051501802
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9438291477283;-0.522236986497769
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5812959310816;-0.361928252902426
Bibliothèque Geneviève Fauconnier;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2678713993923;-0.218180128740266
Mediatheque Centre culturel Boris Vian;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6555332067891;-1.07832491777236
Bibliothèque municipale Lire et Vous;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2175125090551;-0.886069227086699
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1874514541367;-1.01229240300068
Médiathèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.924470215235;-1.0091793726488
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3532697817612;-0.513065832188733
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0731229257598;-1.00286230692009
Bibliothèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8320719245036;-0.312696925754536
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0554470717517;-0.766758765685806
Bibliothèque,Amical laique Villedoux;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2415269153557;-1.06581825099061
Albussac Point Lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1373619784171;1.83529094295867
ALTILLAC BIBLIOTHEQUE Les amis du Livre;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.9758138295367;1.84628630905547
ARGENTAT MEDIATHEQUE INTERCOMMUNALE XAINTRIE VAL' DORDOGNE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0933256028598;1.93409734153539
ARNAC-POMPADOUR - MEDIATHEQUE DU PAYS DE LUBERSAC-POMPADOUR site de Pompadour;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4009786685089;1.38073324788129
MEDIATHEQUE MUNICIPALE DE BEYNAT;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1253045373361;1.72105834351798
Bibliotheque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5957631056485;1.92828369449153
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1726713022628;1.73469117871618
Mairie de Chenailler-Mascheix;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0561081476808;1.83880583398201
Mairie Condat Sur Ganaveix;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4686822678008;1.59283900303029
Mairie de Cornil;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2113435856174;1.69135461981437
Point Lecture Espagnac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2306833511048;1.89444463461725
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2625751388808;1.67710349947585
Point Lecture-Multimédia;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2153170556583;2.00391870464047
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4644705238781;1.7285202489903
Bibliothèque Malemortoise;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1699514314337;1.56388748225066
Bibliothèque Municipale de Masseret;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5390827514381;1.52136865784063
Agence Postale Communale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1021427174095;1.79220927279666
Bibliothèque de Noailles;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1017044384539;1.52370453178824
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2645064993298;1.41052354140487
Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.965576;1.76319
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3975979970413;1.64412605312179
Médiathèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.169477972011;1.98736395654273
Mairie de Saint-Merd-de-Lapleau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.256903;2.083673
Mairie de Saint Pantaleon de Lapleau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3240909696565;2.20510369776617
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.298486755209;1.57921020787507
Point Lecture de Saint Robert;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2556147062072;1.29601443417236
Bibliothèque de Salon La Tour;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5049082253449;1.53812731161581
Bibliothèque Municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.35049;2.332399
Bibliothèque de TURENNE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0530421662119;1.57983936764045
Médiathèques Intercommunales Haute-Corrèze;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5475530241576;2.31069597326113
Mediatheque Municipale Simone de Beauvoir;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.4236067304147;1.56161979344469
Bibliothèque de la Coop d'Anzême;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2679747332902;1.8632816764024
Bibliothèque Bénéventine Espace Jean-Pierre Fanaud;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1195174767109;1.62922868281305
Bibliothèque municipale de Champsanglard;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2747020350588;1.88306920769814
Bibliothèque municipale Michel MALLY;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.3027079978815;2.02408303151227
Bibliothèque municipale de Domeyrot;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2514910784209;2.15560920636876
Bibliothèque municipale de Dun le Palestel;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.305438008901;1.6739825172652
Bibliothèque municipale de Le Grand Bourg;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1601147982665;1.64638930105817
Bibliotheque Multimedia du Grand Guéret;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1715937653961;1.87296017870529
Médiathèque municipale Le Chat'Pitre;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.1806782345426;2.08495301648167
Bibliothèque Municipale de Lupersat;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9852979788192;2.35517714517524
Bibliothèque de Montaigut Le Blanc;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.120437;1.733971
Bibliothèque municipale de Mourioux-Vieilleville;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0910454975279;1.66892477655755
Bibliothèque municipale de Moutier d'Ahun;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0921141216056;2.056207541649
Bibliothèque Municipale de Nouziers;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.4215559638703;1.95838803511024
Bibliothèque Municipale de Poussanges;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8260602487804;2.21735349055888
Bibliothèque municipale de Roches;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2824119878642;2.0007500037772
Bibliothèque municipale de Soumans;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.3013997977778;2.30675428377462
Médiathèque intercommunale René Chatreix;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2364887703819;1.48610112725996
Bibliothèque municipale de Saint Médard La Rochette Agence postale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.0252992044112;2.1381287272171
Bibliothèque municipale de Saint Moreil;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8535162522708;1.68999965322473
Bibliothèque de Saint Sulpice les Champs Point d'accueil polyvalent;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.9937430913401;2.02496378246958
Bibliothèque de Saint Vaury;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2055059204742;1.75682135326108
Médiathèque Laurent de Graulier;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.294052581773;0.751936731528149
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1742801569849;0.589937881556447
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.156286;1.102846
Bibliothèque Georges FONBELLE;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1452845853073;1.15429534895937
Bibliothèque de Saint Antoine d'Auberoche Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1923959302846;0.81598139662171
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.7770422806312;1.00453998651608
Agence Postale/Bibliothèque Bouniagues;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.7587076897529;0.526219272399321
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.6940923416441;1.17318360079754
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.6723172684108;0.731109689893033
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.004575;1.188611
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2303130542773;0.612363323084461
Bibliothèque 112 ROUTE DES PINS;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0898665068455;1.37335333716547
Médiathèque intercommunale de Cherveix-Cubas;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2899844299992;1.120021920074
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8346950092376;0.972825059849084
Bibliothèque de Creysse;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8556609890176;0.569666948970137
Bibliothèque de Dussac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.394456476057;1.08417513263875
Médiathèque intercommunale d'Excideuil;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3395552878225;1.04834531575089
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.3260618605093;1.16252468375622
Bibliothèque de Ginestet;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.9098661711229;0.428984802751594
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.7649663076505;1.07835145376305
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.5693756150769;0.560172157876914
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8236036613117;0.667518508885367
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8989003178812;1.06444711450523
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.810399744327;0.824254474656118
Bibliotheque Charlotte Delbo;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1495359262035;0.5762537835369
Médiathèque Frédéric Mistral;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.0365519959592;0.367707005339916
Médiathèque Pierre Fanlac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1885645217127;0.723049294100397
Bibliotheque Municipale Annexe Le Toulon;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1931812096351;0.707684034791082
Médiathèque de Prigonrieux;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8546545958895;0.402821697273584
Médiathèque municipale;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.1512391691404;0.0073874324513498
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.062874;1.245837
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.146691639764;0.318633515870903
Bibliothèque Alberte Sadouillet-Perrin;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8693785420867;1.04240667349154
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.9942714975401;1.25130053681011
Bibliothèque de  Saint-Laurent-des-Vignes;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8181800221176;0.454516050895052
Bibliothèque;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2055287732762;0.448165615180096
Bibliothèque de Cadillac;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.6381429794348;-0.31651390002511
bibliothèque d'Eynesse;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.8250431520166;0.154075652880603
Médiathèque de Couzeix;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.8766383124803;1.23964966252667
Bibliothèque de mairie de Saint-Merd-de-Lapleau;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.2569029889015;2.08367299648693
Mairie;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.9990109999556;-0.036007936702594
Communauté de Communes du Réolais en Sud Gironde;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;44.5819679760149;-0.0406510022873846
RESEAU DES MEDIATHEQUES CHALOSSE TURSAN;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;43.73742;-0.554625
Aigondigné;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.2945176042085;-0.288221319308536
Médiathèques de Jaunay-Marigny;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.6842582224243;0.377444529878357
Bibliothèques de Senillé-St Sauveur;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.808659739848;0.624103168970948
Bibliothèques de Valence en Poitou;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;46.297811;0.182568
Point Lecture;Nouvelle-Aquitaine;Bibliothèque;Lecture publique;45.627804;0.264436
