Nom;Région;Type équipement ou lieu;Domaine;Latitude;Longitude
Ancien ossuaire de Saint-Thomas;Bretagne;Monument;Patrimoine;48.451241;-4.261824
Château de Chef-du-Bois;Bretagne;Monument;Patrimoine;48.451241;-4.261824
Maison Duthoya;Bretagne;Monument;Patrimoine;48.450125;-4.251001
Eglise Saint-Thomas-de-Cantorbéry;Bretagne;Monument;Patrimoine;48.451241;-4.261824
Ancienne abbaye de Saint-Guénolé;Bretagne;Monument;Patrimoine;48.278745;-4.303465
Fontaine de Saint-Thivisiau;Bretagne;Monument;Patrimoine;48.510105;-4.072505
Menhir d'Argenton;Bretagne;Monument;Patrimoine;48.53439;-4.73632
Maison des Chanoines;Bretagne;Monument;Patrimoine;48.532609;-4.726692
Eglise Saint-Hervé;Bretagne;Monument;Patrimoine;48.579009;-4.210019
Tumulus dit Tossen-ar-C'honifled;Bretagne;Monument;Patrimoine;48.643665;-3.71658
Calvaire;Bretagne;Monument;Patrimoine;48.468268;-4.638031
Menhir de Kermez, ou de Kermaez;Bretagne;Monument;Patrimoine;48.136171;-3.837716
Chapelle Saint-Maudet;Bretagne;Monument;Patrimoine;48.20643;-3.904482
Manoir de Kerscao;Bretagne;Monument;Patrimoine;48.371863;-4.650683
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Place de l'Eglise;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Vieille maison;Bretagne;Monument;Patrimoine;48.098394;-4.208485
Croix dite des Douze Apôtres;Bretagne;Monument;Patrimoine;48.325184;-4.271841
Eglise Sainte-Nonna;Bretagne;Monument;Patrimoine;48.34551;-4.295637
Manoir du Rusquec à Saint-Herbot;Bretagne;Monument;Patrimoine;48.32957;-3.848148
Enceinte de terre de Kerlavarec;Bretagne;Monument;Patrimoine;48.432258;-4.16989
Chapelle de la Trinité;Bretagne;Monument;Patrimoine;47.909197;-3.841365
Allée couverte dite Ty Corriganet, de Coat Menez Guen;Bretagne;Monument;Patrimoine;47.909197;-3.841365
Calvaire;Bretagne;Monument;Patrimoine;47.896004;-3.58173
Manoir de Kéroch'iou;Bretagne;Monument;Patrimoine;48.595806;-3.822029
Théâtre municipal;Bretagne;Monument;Patrimoine;48.575828;-3.829021
"Maison dite ""Pénanault""";Bretagne;Monument;Patrimoine;48.581092;-3.830803
Eglise Saint-Mathieu;Bretagne;Monument;Patrimoine;48.579424;-3.823672
Chapelle Saint-Geneviève;Bretagne;Monument;Patrimoine;48.595777;-3.807435
Couvent des Ursulines;Bretagne;Monument;Patrimoine;48.577635;-3.820942
Immeuble;Bretagne;Monument;Patrimoine;48.57711;-3.826853
Phare de la Jument;Bretagne;Monument;Patrimoine;48.4222266920139;-5.13389233231637
Château de Chef-du-Bois (également sur commune de Landerneau);Bretagne;Monument;Patrimoine;48.444438;-4.222808
Manoir de Kermadec;Bretagne;Monument;Patrimoine;48.444438;-4.222808
Deuxième menhir de Kerscaven;Bretagne;Monument;Patrimoine;47.811791;-4.340835
Chapelle de la Madeleine;Bretagne;Monument;Patrimoine;47.811791;-4.340835
Premier menhir de Kerscaven;Bretagne;Monument;Patrimoine;47.811791;-4.340835
Tumulus sur galerie dolménique du Poulguen;Bretagne;Monument;Patrimoine;47.811791;-4.340835
Ruines de la tour de Saint-Guénolé;Bretagne;Monument;Patrimoine;47.818771;-4.371387
Musée préhistorique à Pors Carn;Bretagne;Monument;Patrimoine;47.811791;-4.340835
Dolmen de Penquélennec;Bretagne;Monument;Patrimoine;47.945779;-4.295696
Motte féodale et camp de Lesquellen;Bretagne;Monument;Patrimoine;48.498306;-4.42569
Château de Lesquiffiou;Bretagne;Monument;Patrimoine;48.511185;-3.873274
Dolmen de Kervignon et bande de terrain autour du dolmen;Bretagne;Monument;Patrimoine;47.842005;-4.237862
Deux dolmens de Kervadol et bande de terrain autour du dolmen;Bretagne;Monument;Patrimoine;47.842005;-4.237862
Manoir de Kerhoas;Bretagne;Monument;Patrimoine;47.842005;-4.237862
Monuments mégalithiques près de Tronval;Bretagne;Monument;Patrimoine;47.842005;-4.237862
Chapelle Saint-Germain avec l'ossuaire et le calvaire;Bretagne;Monument;Patrimoine;47.976299;-4.269745
Phare de la Vieille;Bretagne;Monument;Patrimoine;48.0407781076788;-4.75641997160336
Tumulus de Kernescop;Bretagne;Monument;Patrimoine;48.069295;-4.178085
Stèle protohistorique;Bretagne;Monument;Patrimoine;48.069295;-4.178085
Deux menhirs;Bretagne;Monument;Patrimoine;47.835564;-4.296411
Trois menhirs de Kerfland et bande de terrain autour;Bretagne;Monument;Patrimoine;47.835564;-4.296411
Eglise Saint-Mahouarn;Bretagne;Monument;Patrimoine;48.181524;-4.232918
Eglise paroissiale Saint-Agapit;Bretagne;Monument;Patrimoine;48.625527;-3.671209
Menhir de Couinandré;Bretagne;Monument;Patrimoine;48.667221;-4.186573
Croix hosannière;Bretagne;Monument;Patrimoine;48.645213;-3.82197
Eglise Saint-Etienne;Bretagne;Monument;Patrimoine;48.645213;-3.82197
Chapelle Saint-Antoine;Bretagne;Monument;Patrimoine;48.636984;-3.814372
Lec'h de Kermenhir ou Keraminir;Bretagne;Monument;Patrimoine;48.679227;-3.812952
Menhir de Traon-Bihan;Bretagne;Monument;Patrimoine;48.679227;-3.812952
Eglise Saint-Pierre et croix dite du Bourg;Bretagne;Monument;Patrimoine;48.679227;-3.812952
Chapelle Saint-Jean;Bretagne;Monument;Patrimoine;48.363749;-4.386686
Chapelle Saint-Guénolé;Bretagne;Monument;Patrimoine;48.363749;-4.386686
Calvaire;Bretagne;Monument;Patrimoine;48.363749;-4.386686
Phare de Saint-Mathieu;Bretagne;Monument;Patrimoine;48.354903;-4.726134
Eglise Saint-Yves;Bretagne;Monument;Patrimoine;48.513316;-3.747894
Phares de l'île Vierge;Bretagne;Monument;Patrimoine;48.602607;-4.508609
Menhir de Lannoulouarn;Bretagne;Monument;Patrimoine;48.529042;-4.590858
Menhir de Kervignen-Bras;Bretagne;Monument;Patrimoine;48.529042;-4.590858
Calvaire de Menez-ar-Plour;Bretagne;Monument;Patrimoine;48.621446;-4.19578
Eglise Notre-Dame;Bretagne;Monument;Patrimoine;48.532083;-3.800373
Domaine de Keranperchec;Bretagne;Monument;Patrimoine;47.873644;-3.764362
Château de Rustéphan;Bretagne;Monument;Patrimoine;47.873644;-3.764362
Eglise Notre-Dame de Roscudon;Bretagne;Monument;Patrimoine;48.040717;-4.489333
Eglise Notre-Dames-des-Carmes;Bretagne;Monument;Patrimoine;47.866628;-4.219472
Phare du Four;Bretagne;Monument;Patrimoine;48.5231600852308;-4.80521753428916
Dolmen sans table de Beg-ar-Vir;Bretagne;Monument;Patrimoine;48.482637;-4.753902
Grand menhir de l'île;Bretagne;Monument;Patrimoine;48.482637;-4.753902
Chapelle Notre-Dame-de-Kérinec et abords;Bretagne;Monument;Patrimoine;48.073993;-4.40312
Maison;Bretagne;Monument;Patrimoine;47.995864;-4.104146
Deux maisons formant un ensemble;Bretagne;Monument;Patrimoine;47.998283;-4.102435
Maison;Bretagne;Monument;Patrimoine;47.996443;-4.103974
Maison;Bretagne;Monument;Patrimoine;47.997019;-4.103359
Maison;Bretagne;Monument;Patrimoine;47.995562;-4.106683
Maison;Bretagne;Monument;Patrimoine;47.997337;-4.103087
Maison;Bretagne;Monument;Patrimoine;47.997416;-4.103475
Fortifications;Bretagne;Monument;Patrimoine;47.995318;-4.09951
Maison;Bretagne;Monument;Patrimoine;47.99697;-4.103208
Ancienne abbaye de Saint-Colomban;Bretagne;Monument;Patrimoine;47.87466;-3.544832
Maison;Bretagne;Monument;Patrimoine;47.872959;-3.545119
Maison;Bretagne;Monument;Patrimoine;47.873016;-3.545145
Stèle protohistorique;Bretagne;Monument;Patrimoine;47.889219;-3.6992
Eglise en ruines de Pont-Christ;Bretagne;Monument;Patrimoine;48.47279;-4.188859
Eglise Saint-Yves;Bretagne;Monument;Patrimoine;48.47279;-4.188859
Chapelle du Moustoir;Bretagne;Monument;Patrimoine;47.950353;-3.822024
Eglise Saint-Divy;Bretagne;Monument;Patrimoine;48.453659;-4.335692
Eglise Saint-Nicaise et cimetière;Bretagne;Monument;Patrimoine;48.204801;-4.287739
Maison prébendale;Bretagne;Monument;Patrimoine;48.684917;-3.984612
Vasque de Keilinsky, ou de Kerliviry;Bretagne;Monument;Patrimoine;48.682408;-3.986773
Domaine de Kernévez;Bretagne;Monument;Patrimoine;48.677565;-3.986173
Chapelle Saint-Sauveur de Coatdry;Bretagne;Monument;Patrimoine;48.027571;-3.72408
Eglise Saint-Magloire;Bretagne;Monument;Patrimoine;48.234763;-4.35875
Stèle protohistorique;Bretagne;Monument;Patrimoine;47.807165;-4.259084
Menhir de Lehan;Bretagne;Monument;Patrimoine;47.807165;-4.259084
Manoir de Créac'hingar;Bretagne;Monument;Patrimoine;48.623273;-4.101221
Eglise Saint-Idunet;Bretagne;Monument;Patrimoine;48.104349;-3.871145
Menhir;Bretagne;Monument;Patrimoine;47.837254;-3.84705
Eglise Notre-Dame;Bretagne;Monument;Patrimoine;48.504;-4.25409
Chapelle Saint-Sébastien;Bretagne;Monument;Patrimoine;47.905851;-4.217244
Eglise Saint-Martin de Tours;Bretagne;Monument;Patrimoine;48.002508;-1.496728
Chapelle du Pinel et puits voisin;Bretagne;Monument;Patrimoine;48.049385;-1.147093
Château de la Robinais;Bretagne;Monument;Patrimoine;47.833414;-1.678841
Maison datée de 1604;Bretagne;Monument;Patrimoine;48.426938;-1.57475
Château du Boschet;Bretagne;Monument;Patrimoine;47.921661;-1.726329
Château de la Haute-Forêt;Bretagne;Monument;Patrimoine;48.044104;-1.876472
Manoir de Saint-Armel;Bretagne;Monument;Patrimoine;48.02516;-1.747991
Château d'Epinay (ancien château de la Rivière);Bretagne;Monument;Patrimoine;48.138781;-1.301281
Château, actuellement mairie;Bretagne;Monument;Patrimoine;48.049059;-1.501043
Moulin à vent numéro 2, dit de la Colinassière;Bretagne;Monument;Patrimoine;48.594958;-1.714935
Château de Clayes-Palys;Bretagne;Monument;Patrimoine;48.177803;-1.856423
Eglise Saint-Pierre;Bretagne;Monument;Patrimoine;47.977896;-1.587607
Manoir de La Louverie, également dénommé château de Bel-Air;Bretagne;Monument;Patrimoine;48.206602;-2.152431
Maison dite La Guillotière;Bretagne;Monument;Patrimoine;48.544518;-1.759904
Chapelle Saint-Pierre-d'Iné;Bretagne;Monument;Patrimoine;48.339236;-1.192671
Remparts Nord;Bretagne;Monument;Patrimoine;48.355101;-1.204784
Beffroi;Bretagne;Monument;Patrimoine;48.354138;-1.204411
Tour du Four;Bretagne;Monument;Patrimoine;48.353501;-1.202672
Eglise Saint-Méen et Sainte-Croix;Bretagne;Monument;Patrimoine;48.591973;-1.839002
Eglise Saint-Sulpice;Bretagne;Monument;Patrimoine;47.989718;-1.124757
Maison;Bretagne;Monument;Patrimoine;47.941537;-1.230461
Pont de Pont-Réan;Bretagne;Monument;Patrimoine;47.963606;-1.795941
église Notre-Dame;Bretagne;Monument;Patrimoine;48.294937;-1.795166
Château de Montmuran;Bretagne;Monument;Patrimoine;48.294095;-1.865667
Eglise Saint-Martin;Bretagne;Monument;Patrimoine;47.944591;-1.497114
Dolmen dit la Pierre courcoulée ou Pierre des Huguenots, et alignement mégalithique dit Le Cordon des Druides;Bretagne;Monument;Patrimoine;48.417424;-1.145231
Château;Bretagne;Monument;Patrimoine;48.391959;-1.694825
Chapelle Saint-Job;Bretagne;Monument;Patrimoine;48.05125;-1.327612
Croix du cimetière;Bretagne;Monument;Patrimoine;48.283547;-1.127446
château;Bretagne;Monument;Patrimoine;47.948591;-1.36421
Croix du cimetière en pierre;Bretagne;Monument;Patrimoine;47.918229;-2.006455
Menhir dit La Roche Carrée;Bretagne;Monument;Patrimoine;48.261741;-2.06138
Ancienne église abbatiale Saint-Jacques;Bretagne;Monument;Patrimoine;48.132538;-1.954459
Eglise Saint-Martin;Bretagne;Monument;Patrimoine;48.00313;-1.371965
Eglise Saint-Martin;Bretagne;Monument;Patrimoine;47.975458;-1.210545
Ancienne abbaye;Bretagne;Monument;Patrimoine;48.01909;-2.178165
Anciennes forges;Bretagne;Monument;Patrimoine;47.994229;-2.083026
Château du Bois-Glaume;Bretagne;Monument;Patrimoine;47.898652;-1.684134
Immeuble;Bretagne;Monument;Patrimoine;48.11235;-1.677086
Ancienne abbaye Saint-Georges des Bénédictins, ou Palais Saint-Georges;Bretagne;Monument;Patrimoine;48.111676;-1.674797
Immeuble;Bretagne;Monument;Patrimoine;48.111472;-1.677723
Théâtre et immeubles dits Galeries du Théâtre;Bretagne;Monument;Patrimoine;48.110998;-1.67929
Ancien hôtel de Courcy;Bretagne;Monument;Patrimoine;48.112721;-1.67332
Hôtel de Cuillé;Bretagne;Monument;Patrimoine;48.112608;-1.675002
Immeuble;Bretagne;Monument;Patrimoine;48.111839;-1.677266
Immeuble;Bretagne;Monument;Patrimoine;48.111672;-1.67735
Immeuble, actuellement bijouterie Prieur;Bretagne;Monument;Patrimoine;48.111673;-1.677508
Immeuble;Bretagne;Monument;Patrimoine;48.111526;-1.682693
Eglise Saint-Germain;Bretagne;Monument;Patrimoine;48.111031;-1.677207
Eglise Notre-Dame-en-Saint-Mélaine;Bretagne;Monument;Patrimoine;48.114926;-1.673216
Maison, 21 allée Coysevox;Bretagne;Monument;Patrimoine;48.111728;-1.685513
Ecole d'Agriculture de Rennes, aujourd'hui Agrocampus Ouest;Bretagne;Monument;Patrimoine;48.113596;-1.70527
Maison, dite aussi hôtel Racapé de la Feuillée;Bretagne;Monument;Patrimoine;48.113183;-1.683656
Halles Martenot;Bretagne;Monument;Patrimoine;48.112859;-1.6833
Immeuble;Bretagne;Monument;Patrimoine;48.112097;-1.678408
Immeuble;Bretagne;Monument;Patrimoine;48.619668;-2.132322
Château du Rocher-Portail;Bretagne;Monument;Patrimoine;48.4346410412229;-1.35640306576579
Ruines du château du Plessis-Bertrand;Bretagne;Monument;Patrimoine;48.675886;-1.92523
Eglise Saint-Georges;Bretagne;Monument;Patrimoine;48.57805;-1.546344
Château du Verger au Coq;Bretagne;Monument;Patrimoine;48.248285;-1.653456
Malouinière;Bretagne;Monument;Patrimoine;48.603269;-1.964288
Ensemble mégalithique dénommé alignements de Cojoux;Bretagne;Monument;Patrimoine;47.764526;-1.939792
Maison;Bretagne;Monument;Patrimoine;48.64851;-2.024362
Hôtel de Surcouf (ancien Hôtel de Beaugeard);Bretagne;Monument;Patrimoine;48.646319;-2.026644
Château du Boscq, à Saint-Servan;Bretagne;Monument;Patrimoine;48.64269;-2.009395
Hôtel de la Gicquelais (maison natale de Chateaubriand);Bretagne;Monument;Patrimoine;48.651086;-2.024445
Maison;Bretagne;Monument;Patrimoine;48.6505471983037;-2.0236724134624
Maison;Bretagne;Monument;Patrimoine;48.648645;-2.024809
Maison;Bretagne;Monument;Patrimoine;48.648107;-2.024953
Maison;Bretagne;Monument;Patrimoine;48.646103;-2.026951
Eglise Sainte-Croix;Bretagne;Monument;Patrimoine;48.632817;-2.016718
Fort de la Conchée;Bretagne;Monument;Patrimoine;48.64269;-2.009395
Malouinière de Rivasselou;Bretagne;Monument;Patrimoine;48.655751;-1.985496
Maison;Bretagne;Monument;Patrimoine;48.650375;-2.023767
Maison;Bretagne;Monument;Patrimoine;48.646069;-2.027111
Château de la Chipaudière;Bretagne;Monument;Patrimoine;48.64269;-2.009395
Malouinière de la Verderie, à Saint-Servan;Bretagne;Monument;Patrimoine;48.635032;-2.012518
Malouinière Le Grand Val Ernoul;Bretagne;Monument;Patrimoine;48.636019;-1.904004
Moulin du Beauchet;Bretagne;Monument;Patrimoine;48.584694;-1.932349
Château de La Roche-Giffard;Bretagne;Monument;Patrimoine;47.778505;-1.621051
Eglise Saint-Jean;Bretagne;Monument;Patrimoine;48.322939;-1.150419
Chapelle Notre-Dame-de-Beauvais;Bretagne;Monument;Patrimoine;47.916028;-1.419458
Château du Plessix;Bretagne;Monument;Patrimoine;47.873752;-1.549968
Maison;Bretagne;Monument;Patrimoine;48.123887;-1.21333
Maison;Bretagne;Monument;Patrimoine;48.124603;-1.206594
Maison;Bretagne;Monument;Patrimoine;48.123618;-1.214621
Maison;Bretagne;Monument;Patrimoine;48.12367;-1.213565
Maison;Bretagne;Monument;Patrimoine;48.124312;-1.213411
Maison ancienne;Bretagne;Monument;Patrimoine;48.124059;-1.211649
Maison;Bretagne;Monument;Patrimoine;48.123624;-1.213457
Gare;Bretagne;Monument;Patrimoine;48.113785;-1.198221
Maison;Bretagne;Monument;Patrimoine;48.124504;-1.206662
Maison;Bretagne;Monument;Patrimoine;48.124523;-1.20784
Maison;Bretagne;Monument;Patrimoine;48.124127;-1.213388
Restes de l'ancienne abbaye;Bretagne;Monument;Patrimoine;48.492915;-1.84011
Manoir de Deil;Bretagne;Monument;Patrimoine;47.635177;-2.181354
Eglise Saint-Cyr et Sainte-Julitte;Bretagne;Monument;Patrimoine;47.55647;-2.534361
Château de Kéran;Bretagne;Monument;Patrimoine;47.633859;-2.825596
Chapelle Saint-Jean-Baptiste de Lantierne;Bretagne;Monument;Patrimoine;47.521494;-2.401955
Dolmen sous cairn dit de la pointe de Bilgroix;Bretagne;Monument;Patrimoine;47.548577;-2.891021
Dolmen;Bretagne;Monument;Patrimoine;47.5536459168195;-2.89100046301411
Eglise Saint-Goustan;Bretagne;Monument;Patrimoine;47.6673;-2.985563
Maison;Bretagne;Monument;Patrimoine;47.666244;-2.978777
Maison;Bretagne;Monument;Patrimoine;47.665805;-2.977586
Maison et monument de Cadoudal;Bretagne;Monument;Patrimoine;47.668099;-2.990917
Maison;Bretagne;Monument;Patrimoine;47.666459;-2.98362
Maison du 16e siècle;Bretagne;Monument;Patrimoine;47.665174;-2.987448
Prieuré de Saint-Cado;Bretagne;Monument;Patrimoine;47.668099;-2.990917
Croix de Kermarech;Bretagne;Monument;Patrimoine;47.870481;-3.032039
Château de Léhélec;Bretagne;Monument;Patrimoine;47.599445;-2.243271
Dolmen;Bretagne;Monument;Patrimoine;47.674047;-3.163627
Fontaine Notre-Dame-des-Vertus;Bretagne;Monument;Patrimoine;47.638376;-2.528748
Eglise Saint-Pierre Saint-Paul;Bretagne;Monument;Patrimoine;47.879691;-2.773017
Dolmen dit Le Crapaud;Bretagne;Monument;Patrimoine;47.524777;-2.491735
Dolmen;Bretagne;Monument;Patrimoine;47.524777;-2.491735
Chartreuse d'Auray;Bretagne;Monument;Patrimoine;47.704331;-3.022066
Chapelle Saint-Quirin, ancienne chapelle du manoir de Kerivallan;Bretagne;Monument;Patrimoine;47.704331;-3.022066
Chapelle Notre-Dame-de-Tréavrec;Bretagne;Monument;Patrimoine;47.704331;-3.022066
Croix Saint-Yves;Bretagne;Monument;Patrimoine;47.967443;-3.169911
Puits;Bretagne;Monument;Patrimoine;47.880027;-3.312433
Deux menhirs;Bretagne;Monument;Patrimoine;47.835877;-3.007351
Dolmen de Roch-Feutet;Bretagne;Monument;Patrimoine;47.601253;-3.06569
Dolmen de la Madeleine;Bretagne;Monument;Patrimoine;47.601253;-3.06569
Tumulus de Crucuny;Bretagne;Monument;Patrimoine;47.601253;-3.06569
Menhirs de Kerderff;Bretagne;Monument;Patrimoine;47.601253;-3.06569
Croix;Bretagne;Monument;Patrimoine;47.601253;-3.06569
Eglise Saint-Cornély;Bretagne;Monument;Patrimoine;47.601253;-3.06569
Croix de l'Etang;Bretagne;Monument;Patrimoine;47.867124;-2.325726
Croix Boucher;Bretagne;Monument;Patrimoine;47.867124;-2.325726
Fontaine de Trescoët;Bretagne;Monument;Patrimoine;47.806582;-3.341648
Fontaine;Bretagne;Monument;Patrimoine;47.864679;-2.941822
Aqueduc gallo-romain de Rosnarho;Bretagne;Monument;Patrimoine;47.633133;-2.994939
Dolmen;Bretagne;Monument;Patrimoine;47.633133;-2.994939
Dolmen à galerie;Bretagne;Monument;Patrimoine;47.633133;-2.994939
Croix monolithe;Bretagne;Monument;Patrimoine;47.961213;-2.513845
Croix de la Ville-Côte;Bretagne;Monument;Patrimoine;47.961213;-2.513845
Moulin à vent des Timbrieux;Bretagne;Monument;Patrimoine;47.881827;-2.590786
Tumulus d'Er-Run-Bras;Bretagne;Monument;Patrimoine;47.639284;-3.156484
Eglise paroissiale Notre-Dame de l'Assomption;Bretagne;Monument;Patrimoine;48.043446;-3.511798
Manoir de la Cour de Launay;Bretagne;Monument;Patrimoine;47.747097;-2.194431
Croix de Sourdéac;Bretagne;Monument;Patrimoine;47.725695;-2.141636
Manoir de Kerléguen;Bretagne;Monument;Patrimoine;47.760375;-2.861047
Croix de chemin;Bretagne;Monument;Patrimoine;47.760375;-2.861047
Maison de prêtre de Locmiquel;Bretagne;Monument;Patrimoine;47.760375;-2.861047
Cimetière;Bretagne;Monument;Patrimoine;47.760375;-2.861047
Cimetière;Bretagne;Monument;Patrimoine;47.92016;-2.587834
Calvaire du 16e siècle;Bretagne;Monument;Patrimoine;47.876698;-2.664617
Cimetière;Bretagne;Monument;Patrimoine;48.037749;-3.092631
Eglise Notre-Dame-de-Quelven et abords;Bretagne;Monument;Patrimoine;48.037749;-3.092631
Abbaye de Saint-Jean-des-Prés;Bretagne;Monument;Patrimoine;47.9209;-2.482897
Chapelle Saint-Eloi;Bretagne;Monument;Patrimoine;48.039043;-3.621443
Porte-prison (anciennement porte de Broérech);Bretagne;Monument;Patrimoine;47.805972;-3.268162
Batterie d'artillerie d'En Tal;Bretagne;Monument;Patrimoine;47.390663;-2.966576
Menhir;Bretagne;Monument;Patrimoine;47.390663;-2.966576
Eglise de la Nativité ou Notre-Dame;Bretagne;Monument;Patrimoine;47.595778;-2.792125
Dolmen du Bünz;Bretagne;Monument;Patrimoine;47.854779;-3.252383
Maison du 16e siècle en bordure de la ruelle prolongeant la rue des Sorciers;Bretagne;Monument;Patrimoine;47.95567;-2.5479
Vieilles maisons;Bretagne;Monument;Patrimoine;47.954598;-2.547635
Immeuble;Bretagne;Monument;Patrimoine;47.95565;-2.548347
Eglise Saint-Théleau;Bretagne;Monument;Patrimoine;47.748155;-3.075426
Chapelle de Locmaria-er-Hoët;Bretagne;Monument;Patrimoine;47.76338;-3.140354
Vestiges de l'usine de salaison gallo-romaine du Resto;Bretagne;Monument;Patrimoine;47.768351;-3.32754
Eglise de la Trinité;Bretagne;Monument;Patrimoine;48.124082;-3.475904
Maison du 15e siècle;Bretagne;Monument;Patrimoine;47.833628;-3.157065
Maison;Bretagne;Monument;Patrimoine;47.952973;-2.659325
Cimetière;Bretagne;Monument;Patrimoine;47.895587;-3.240121
Tumulus-dolmen;Bretagne;Monument;Patrimoine;47.592832;-2.901465
Tumulus-dolmen de l'île Gavrinis;Bretagne;Monument;Patrimoine;47.592832;-2.901465
Fontaine Notre-Dame;Bretagne;Monument;Patrimoine;47.704524;-3.385763
Manoir de Kerduel;Bretagne;Monument;Patrimoine;48.022513;-3.265755
Cimetière;Bretagne;Monument;Patrimoine;47.638088;-2.356267
Croix de Crévéac;Bretagne;Monument;Patrimoine;47.639965;-2.364217
Chapelle Saint-Laurent;Bretagne;Monument;Patrimoine;47.635443;-2.355717
Réduit de Kerdonis;Bretagne;Monument;Patrimoine;47.303741;-3.087244
Réduit de la Pointe-d'Arzic;Bretagne;Monument;Patrimoine;47.303741;-3.087244
Château de Coët-Candec;Bretagne;Monument;Patrimoine;47.765934;-2.788557
Dolmen à galerie dans la base d'un tumulus circulaire;Bretagne;Monument;Patrimoine;47.575948;-2.961631
Tumulus;Bretagne;Monument;Patrimoine;47.575948;-2.961631
Dolmen du Mané-Rutual;Bretagne;Monument;Patrimoine;47.575948;-2.961631
Dolmen des Pierres-Plates;Bretagne;Monument;Patrimoine;47.575948;-2.961631
Monument expiatoire;Bretagne;Monument;Patrimoine;47.732894;-3.364264
Maison;Bretagne;Monument;Patrimoine;47.750481;-3.359114
Préfecture maritime;Bretagne;Monument;Patrimoine;47.750668;-3.379566
Calvaire;Bretagne;Monument;Patrimoine;47.677263;-2.296993
Maison datée de 1640;Bretagne;Monument;Patrimoine;47.809768;-2.382879
Maison du 15e siècle, appelée Maison de la Truie qui file, ou Maison des Singes;Bretagne;Monument;Patrimoine;47.809942;-2.383001
Maison Le Moué;Bretagne;Monument;Patrimoine;47.808923;-2.381701
Ruines de la chapelle de la Madeleine;Bretagne;Monument;Patrimoine;47.810958;-2.385387
Croix du 16e siècle;Bretagne;Monument;Patrimoine;48.013081;-2.328516
Dolmen dit La Chambrette;Bretagne;Monument;Patrimoine;47.538662;-2.25224
Chapelle Sainte-Barbe;Bretagne;Monument;Patrimoine;48.055198;-2.881004
Eglise Sainte-Noyale;Bretagne;Monument;Patrimoine;48.055198;-2.881004
Corps de garde de Fort Larron;Bretagne;Monument;Patrimoine;47.341353;-3.162827
Fort de Ramonet;Bretagne;Monument;Patrimoine;47.341353;-3.162827
Fort du Gros Rocher;Bretagne;Monument;Patrimoine;47.341353;-3.162827
Ancien doyenné;Bretagne;Monument;Patrimoine;47.579616;-2.334758
Allée couverte;Bretagne;Monument;Patrimoine;47.695019;-2.836628
Croix du 16e siècle située derrière l'église;Bretagne;Monument;Patrimoine;47.759006;-2.375424
Eglise Notre-Dame-de-Recouvrance;Bretagne;Monument;Patrimoine;47.663803;-3.072827
Croix de Kermarquer;Bretagne;Monument;Patrimoine;47.649281;-3.076445
Croix de chemin en granit;Bretagne;Monument;Patrimoine;47.731921;-3.446775
Chapelle de Lochrist;Bretagne;Monument;Patrimoine;48.09676;-3.277365
Maison dite des Marmousets;Bretagne;Monument;Patrimoine;47.932787;-2.398832
Remparts;Bretagne;Monument;Patrimoine;47.933498;-2.398878
Manoir de Boyac;Bretagne;Monument;Patrimoine;47.917395;-2.378948
Ancien hôtel Le Gouesbe;Bretagne;Monument;Patrimoine;47.933004;-2.397576
Croix dite Croix aux Morts;Bretagne;Monument;Patrimoine;47.924695;-2.418844
Croix;Bretagne;Monument;Patrimoine;47.880243;-2.355963
Six sépultures circulaires sous tertre tumulaire;Bretagne;Monument;Patrimoine;47.653804;-2.906922
Trois dolmens dans le tumulus de Rondossec;Bretagne;Monument;Patrimoine;47.60211;-3.11662
Cromlech de Crucuno;Bretagne;Monument;Patrimoine;47.60211;-3.11662
Oppidum de Mané-Coh-Castel;Bretagne;Monument;Patrimoine;47.695042;-3.23653
Quatre menhirs dits Men-Roquil;Bretagne;Monument;Patrimoine;47.695042;-3.23653
Villa gallo-romaine de Mané-Vechen;Bretagne;Monument;Patrimoine;47.6683155963389;-3.21554930717373
Cimetière;Bretagne;Monument;Patrimoine;47.705898;-2.353946
Eglise Saint-Aubin;Bretagne;Monument;Patrimoine;47.826024;-2.617653
Manoir de Cadoudal;Bretagne;Monument;Patrimoine;47.826024;-2.617653
Puits de la Touche-Berthelot;Bretagne;Monument;Patrimoine;47.826024;-2.617653
Calvaire de Callac;Bretagne;Monument;Patrimoine;47.826024;-2.617653
Dolmen de Kermabon;Bretagne;Monument;Patrimoine;48.003133;-3.003052
Chapelle de Saint-Nicodème;Bretagne;Monument;Patrimoine;47.987483;-3.00333
Moulin de Rimaison;Bretagne;Monument;Patrimoine;48.003133;-3.003052
Fontaine de Saint-Jean-du-Poteau;Bretagne;Monument;Patrimoine;47.861732;-2.880796
Croix du 17e siècle;Bretagne;Monument;Patrimoine;47.7437470642142;-2.91584442650743
Dolmen de Kervingu;Bretagne;Monument;Patrimoine;47.676223;-2.94143
Chapelle de la Houssaye;Bretagne;Monument;Patrimoine;48.064044;-2.969621
Ancien théâtre;Bretagne;Monument;Patrimoine;48.068904;-2.963897
Maison;Bretagne;Monument;Patrimoine;47.707768;-3.353692
